873	74	13	3	232
874	41	24	9	670
875	63	24	12	915
876	121	24	1	55
877	60	15	4	290
878	82	30	12	893
879	57	20	0	12
880	74	15	0	16
881	59	32	1	60
882	90	24	7	520
883	35	23	16	1229
884	107	23	15	1164
885	1	25	13	982
886	42	28	13	990
887	59	20	3	209
888	81	23	10	758
889	60	21	16	1248
890	72	27	4	276
891	55	21	16	1248
892	62	30	13	968
893	114	34	7	499
894	97	17	0	20
895	52	30	2	86
896	69	20	9	703
897	96	33	15	1135
898	17	30	16	1199
899	67	23	1	60
900	10	34	6	398
901	60	34	8	568
902	26	26	6	427
903	49	23	16	1232
904	76	31	4	251
905	49	25	9	672
906	59	18	11	849
907	110	27	7	524
908	79	3	3	235
909	45	34	14	1045
910	98	29	1	54
911	58	21	13	1008
912	84	23	7	519
913	18	30	15	1119
914	57	32	9	647
915	56	28	12	913
916	80	27	11	838
917	64	16	7	537
918	96	34	13	975
919	54	30	16	1207
920	62	32	8	568
921	42	1	0	38
922	106	32	15	1138
923	24	33	5	320
924	44	25	1	52
925	51	26	2	112
926	48	25	10	751
927	45	24	8	591
928	69	20	8	623
929	37	28	11	829
930	84	25	10	759
931	40	30	5	324
932	50	31	5	326
933	93	34	2	95
934	120	28	10	766
935	98	32	4	256
936	111	25	15	1165
937	53	12	0	36
938	57	4	13	1014
939	103	25	9	683
940	42	28	5	350
941	66	3	15	1181
942	1	19	0	2
943	31	0	0	38
944	51	34	10	726
945	47	31	14	1045
946	19	31	15	1119
947	98	27	14	1082
948	15	32	5	319
949	57	23	5	353
950	110	30	11	818
951	69	3	5	388
952	91	23	12	920
953	3	25	5	342
954	55	15	3	210
955	65	17	13	1017
956	18	24	11	825
957	107	33	9	658
958	27	30	7	481
959	7	24	6	423
960	12	23	8	584
961	93	33	6	415
962	67	9	13	1019
963	88	26	7	520
964	65	14	2	138
965	72	34	11	810
966	60	3	9	694
967	43	20	1	52
968	87	25	8	600
969	78	34	13	972
970	46	33	1	52
971	67	3	14	1101
972	111	25	8	605
973	92	30	13	975
974	8	30	9	637
975	73	33	9	651
976	46	28	8	591
977	65	18	10	776
978	50	26	14	1072
979	116	24	14	1086
980	31	10	0	31
981	28	32	13	961
982	78	16	11	871
983	58	18	4	289
984	63	15	14	1097
985	10	27	7	504
986	11	25	14	1064
987	21	27	15	1146
988	5	30	15	1117
989	125	33	6	421
990	32	27	8	588
991	94	26	7	521
992	100	30	2	96
993	74	8	10	794
994	118	32	16	1220
995	17	18	0	5
996	115	32	5	339
997	47	30	9	645
998	116	34	14	1060
999	124	25	12	927
1000	105	25	5	363
1001	57	34	3	167
1002	69	8	15	1187
1003	111	30	1	55
1004	119	31	7	500
1005	35	26	3	189
1006	13	34	7	478
1007	95	30	5	335
1008	116	26	10	766
1009	90	31	16	1214
1010	14	33	15	1118
1011	68	17	5	384
1012	55	28	13	993
1013	63	19	0	13
1014	65	5	14	1101
1015	35	11	0	32
1016	54	27	9	673
1017	0	26	14	1062
1018	82	30	3	173
1019	105	33	2	97
1020	57	26	6	433
1021	103	32	14	1057
1022	64	15	5	377
1023	32	10	0	32
1024	82	27	12	919
1025	71	28	2	116
1026	96	27	15	1161
1027	123	32	5	341
1028	101	24	3	203
1029	25	30	3	161
1030	93	26	13	1001
1031	22	33	7	480
1032	79	28	1	53
1033	3	25	15	1142
1034	53	24	7	513
1035	14	33	12	878
1036	30	33	2	82
1037	68	22	14	1102
1038	9	28	11	823
1039	98	27	8	602
1040	5	26	5	343
1041	26	25	6	427
1042	70	13	13	1025
1043	84	28	13	999
1044	111	25	9	685
1045	91	30	9	654
1046	55	16	2	130
1047	64	21	13	1015
1048	77	7	16	1274
1049	22	31	9	640
1050	24	23	3	186
1051	117	28	6	446
1052	82	31	7	493
1053	73	17	1	60
1054	96	34	8	575
1055	78	21	15	1189
1056	120	23	2	126
1057	35	24	16	1229
1058	32	32	16	1202
1059	74	20	15	1190
1060	39	33	7	484
1061	35	31	5	323
1062	63	23	11	835
1063	1	28	15	1142
1064	62	31	2	88
1065	71	24	4	276
1066	71	28	16	1236
1067	23	27	3	186
1068	78	8	14	1114
1069	19	32	5	319
1070	68	31	9	650
1071	24	26	1	51
1072	49	34	11	806
1073	56	11	13	1012
1074	100	9	0	45
1075	96	32	16	1215
1076	52	30	12	886
1077	110	26	6	444
1078	63	30	12	889
1079	41	26	4	270
1080	55	6	9	693
1081	84	22	1	53
1082	113	30	14	1059
1083	58	22	13	1008
1084	48	33	8	565
1085	32	28	14	1068
1086	77	7	9	714
1087	96	23	2	121
1088	123	34	13	981
1089	56	13	14	1091
1090	86	26	13	999
1091	43	31	16	1204
1092	107	25	7	524
1093	65	33	2	89
1094	39	30	15	1124
1095	6	28	14	1063
1096	101	28	6	443
1097	20	25	7	506
1098	122	20	1	55
1099	57	12	13	1011
1100	108	24	10	764
1101	58	17	5	370
1102	103	24	4	283
1103	98	34	13	976
1104	68	15	14	1104
1105	117	32	11	820
1106	68	17	16	1264
1107	56	6	7	533
1108	16	32	3	159
1109	113	33	2	99
1110	77	24	11	838
1111	16	26	11	825
1112	48	28	10	751
1113	124	30	2	101
1114	19	33	8	559
1115	51	25	9	672
1116	12	24	5	344
1117	118	32	7	500
1118	19	23	9	665
1119	102	29	1	54
1120	57	25	9	673
1121	57	19	12	929
1122	72	23	9	676
1123	14	25	7	504
1124	3	30	5	316
1125	46	34	8	565
1126	26	12	0	30
1127	60	3	3	214
1128	25	23	5	347
1129	18	34	15	1119
1130	41	25	13	990
1131	26	34	3	161
1132	24	18	0	6
1133	62	12	7	538
1134	93	25	4	281
1135	122	30	4	261
1136	1	28	9	662
1137	67	9	8	619
1138	93	26	4	281
1139	109	26	16	1244
1140	38	0	0	38
1141	77	17	12	951
1142	63	32	9	649
1143	41	28	16	1230
1144	10	28	16	1224
1145	79	34	4	252
1146	52	32	15	1126
1147	62	4	4	301
1148	69	3	16	1268
1149	107	31	11	818
1150	69	24	12	916
1151	24	34	16	1200
1152	55	16	3	210
1153	87	25	11	840
1154	62	31	8	568
1155	74	17	5	391
1156	94	32	7	495
1157	103	11	0	45
1158	47	33	4	245
1159	100	30	3	176
1160	66	16	1	60
1161	107	24	11	844
1162	121	28	11	847
1163	19	24	15	1145
1164	110	32	16	1218
1165	98	11	0	44
1166	119	23	11	846
1167	120	33	4	260
1168	8	24	8	583
1169	32	27	6	428
1170	110	28	15	1164
1171	114	34	8	579
1172	82	13	0	41
1173	1	27	11	822
1174	64	16	11	857
1175	89	24	15	1160
1176	37	33	7	483
1177	106	24	8	604
1178	69	14	5	385
1179	107	23	6	444
1180	65	32	5	329
1181	64	20	11	856
1182	19	24	10	745
1183	22	26	15	1146
1184	62	13	8	618
1185	17	25	11	825
1186	8	24	4	263
1187	91	11	0	43
1188	10	25	10	744
1189	83	34	12	893
1190	73	32	14	1051
1191	76	6	10	794
1192	69	3	9	708
1193	76	5	13	1035
1194	31	31	6	402
1195	113	25	1	55
1196	77	26	16	1238
1197	70	31	6	410
1198	39	27	6	430
1199	66	8	6	460
1200	24	32	1	51
1201	123	31	14	1061
1202	21	16	0	5
1203	0	26	9	662
1204	53	25	10	753
1205	65	16	2	137
1206	82	27	1	53
1207	104	32	14	1057
1208	68	5	7	548
1209	55	11	12	932
1210	24	23	8	586
1211	19	23	10	745
1212	77	34	2	92
1213	72	32	12	890
1214	94	33	10	735
1215	17	27	4	265
1216	55	34	9	647
1217	74	10	15	1193
1218	62	32	9	648
1219	56	26	10	753
1220	80	34	11	812
1221	77	16	13	1031
1222	37	30	12	883
1223	74	11	7	553
1224	119	26	1	55
1225	79	29	1	53
1226	89	23	8	600
1227	115	26	13	1005
1228	79	32	4	252
1229	65	24	11	835
1230	71	7	15	1187
1231	21	34	11	800
1232	16	28	12	905
1233	9	25	5	343
1234	51	31	9	646
1235	90	27	4	280
1236	61	13	1	60
1237	39	30	16	1204
1238	25	34	16	1201
1239	116	32	8	580
1240	33	28	7	508
1241	63	25	10	755
1242	48	28	5	351
1243	90	7	0	38
1244	63	21	6	455
1245	40	32	4	244
1246	35	34	2	83
1247	49	32	9	646
1248	8	31	7	477
1249	3	33	9	636
1250	94	25	15	1161
1251	41	27	2	110
1252	36	25	8	589
1253	68	20	6	463
1254	22	11	0	30
1255	21	25	16	1226
1256	84	31	9	653
1257	94	27	16	1241
1258	6	28	12	903
1259	123	26	6	447
1260	0	17	0	2
1261	78	32	5	332
1262	20	24	3	186
1263	46	23	12	911
1264	56	3	10	774
1265	56	21	7	528
1266	64	24	11	835
1267	47	30	6	405
1268	41	2	0	38
1269	68	24	3	196
1270	65	31	15	1129
1271	95	27	8	601
1272	27	33	2	81
1273	30	34	6	402
1274	67	28	8	595
1275	92	33	9	655
1276	102	28	4	283
1277	106	33	15	1138
1278	69	30	8	570
1279	71	16	2	144
1280	77	22	6	469
1281	79	21	12	949
1282	40	27	16	1230
1283	112	23	12	925
1284	34	31	8	563
1285	34	23	1	51
1286	71	18	5	383
1287	67	6	13	1020
1288	72	8	3	227
1289	115	32	4	259
1290	70	12	10	785
1291	23	31	3	160
1292	31	33	1	51
1293	60	22	16	1248
1294	71	20	14	1103
1295	77	25	10	758
1296	22	8	0	30
1297	29	27	12	908
1298	18	19	0	5
1299	73	31	13	971
1300	48	27	5	351
1301	67	8	1	60
1302	5	33	9	637
1303	102	31	16	1217
1304	69	23	8	596
1305	74	19	12	950
1306	74	18	13	1030
1307	90	30	11	814
1308	15	33	16	1199
1309	59	33	5	328
1310	91	31	10	734
1311	102	27	8	603
1312	24	33	7	480
1313	60	33	15	1128
1314	4	24	10	742
1315	89	32	3	174
1316	38	33	15	1123
1317	59	17	15	1170
1318	91	12	0	43
1319	68	16	0	14
1320	79	15	4	311
1321	0	26	7	502
1322	101	13	0	45
1323	57	24	4	273
1324	52	34	14	1046
1325	47	26	3	191
1326	69	30	11	810
1327	11	23	14	1064
1328	97	32	8	576
1329	3	34	9	636
1330	112	23	10	765
1331	67	9	15	1179
1332	7	28	14	1063
1333	58	18	6	449
1334	107	31	12	898
1335	91	34	3	174
1336	45	34	3	165
1337	91	30	12	894
