300	484	1146	4	631
301	207	377	3	430
302	1192	1223	2	378
303	1258	1185	1	237
304	1101	1085	3	519
305	155	132	4	564
306	45	1121	2	346
307	76	1238	3	487
308	1179	371	4	603
309	1113	471	1	181
310	303	211	2	283
311	936	903	3	534
312	807	986	1	250
313	869	383	4	608
314	419	949	3	498
315	756	1129	1	242
316	1167	858	3	528
317	841	1198	0	100
318	176	688	0	139
319	1100	821	1	246
320	270	182	1	141
321	1207	700	2	422
322	111	1242	4	628
323	1162	944	1	244
324	1222	1311	1	237
325	946	247	4	598
326	1094	530	3	464
327	729	935	4	678
328	169	336	3	429
329	168	86	2	282
330	283	1217	2	346
331	95	22	0	0
332	1112	610	3	465
333	334	1175	2	347
334	1241	181	1	173
335	57	1094	2	346
336	1163	1367	1	237
337	71	1344	0	64
338	1264	13	2	314
339	788	1170	3	524
340	1175	112	0	32
341	78	1219	4	628
342	466	371	0	12
343	1198	1030	0	102
344	797	407	1	186
345	370	773	0	81
346	1146	519	4	605
347	480	238	1	144
348	637	499	2	300
349	814	1188	0	100
350	211	254	3	423
351	1088	453	2	322
352	193	5	1	141
353	1220	1356	2	378
354	196	115	4	564
355	944	796	3	535
356	192	889	1	213
357	1106	50	1	173
358	530	179	0	4
359	1119	975	1	244
360	403	552	3	439
361	979	648	2	331
362	14	1307	1	205
363	1251	249	0	32
364	333	1140	3	488
365	152	236	1	141
366	980	1156	0	98
367	1128	381	3	462
368	413	434	3	438
369	188	1149	0	64
370	1219	937	1	244
371	525	271	4	568
372	681	1178	3	561
373	263	28	3	423
374	440	1006	2	358
375	972	996	3	530
376	1250	1237	3	519
377	1103	1069	0	102
378	959	500	1	188
379	155	583	2	292
380	989	1189	3	521
381	1290	89	4	596
382	682	1117	1	279
383	894	785	2	397
384	772	277	3	460
385	269	1078	0	70
386	189	489	4	572
387	787	996	2	392
388	186	735	3	497
389	379	415	3	434
390	386	870	2	361
391	1141	855	1	246
392	1351	1273	3	519
393	1280	1192	1	237
394	1112	1146	3	519
395	312	1127	0	65
396	763	182	3	460
397	346	1198	1	206
398	684	1197	0	138
399	979	1085	3	521
400	904	1214	3	522
401	1195	503	4	604
402	155	752	4	638
403	190	1092	2	346
404	830	759	3	541
405	917	154	1	176
406	838	638	1	196
407	409	916	2	361
408	1162	1299	1	237
409	622	975	0	78
410	990	916	0	111
411	243	1124	1	205
412	288	205	2	282
413	732	446	2	332
414	929	739	3	538
415	91	1218	2	346
416	1184	1323	1	237
417	717	1108	2	420
418	41	0	2	282
419	122	1221	2	346
420	1177	436	0	40
421	446	938	3	499
422	281	808	2	355
423	515	968	2	359
424	291	1167	1	206
425	671	1095	3	561
426	727	441	3	473
427	476	578	3	442
428	3	1153	2	346
429	221	644	3	433
430	393	751	2	363
431	532	205	4	568
432	656	1155	4	702
433	778	873	3	537
434	864	955	2	390
435	147	138	4	564
436	198	100	2	282
437	197	737	2	356
438	260	713	0	139
439	191	280	1	141
440	447	644	3	442
441	233	1249	4	628
442	1209	15	1	173
443	938	965	4	671
444	268	467	4	572
445	162	30	1	141
446	1198	425	2	321
447	1218	964	0	103
448	185	942	1	212
449	508	404	2	295
450	881	1128	0	99
451	433	722	4	647
452	88	1245	4	628
453	172	772	2	356
454	1267	1177	4	660
455	205	649	4	703
456	1090	132	2	314
457	6	186	1	141
458	149	1017	2	352
459	179	1120	4	628
460	1359	246	4	596
461	1212	234	3	455
462	336	1113	3	488
463	184	1200	4	628
464	916	1005	3	531
465	1081	1355	2	378
466	632	411	3	437
467	275	884	1	213
468	285	1106	0	64
469	85	84	1	141
470	943	568	3	471
471	434	750	1	224
472	1097	405	3	462
473	1189	744	4	670
474	854	1220	4	664
475	611	260	4	569
476	1101	653	0	140
477	310	1193	3	488
478	280	1112	1	205
479	206	1191	3	487
480	142	231	1	141
481	560	739	1	228
482	1150	321	1	179
483	133	1230	2	346
484	374	959	3	498
485	1122	670	0	140
486	1110	272	0	32
487	248	511	2	291
488	871	227	1	176
489	1066	1201	1	238
490	1263	9	0	32
491	53	97	0	0
492	111	278	1	141
493	1147	913	0	104
494	1167	217	4	596
495	990	845	0	112
496	546	1136	4	632
497	495	748	1	224
498	1160	391	2	321
499	703	1158	3	561
500	1155	786	3	529
501	1303	224	4	596
502	813	150	3	459
503	214	1366	0	64
504	250	850	0	73
505	363	546	2	298
506	117	3	1	141
507	1178	1077	2	384
508	1095	623	4	606
509	271	591	2	292
510	834	1177	0	100
511	361	812	2	362
512	384	781	0	81
513	609	400	0	14
514	435	399	2	294
515	945	623	0	49
516	426	947	0	75
517	973	625	3	472
518	283	694	2	421
519	277	89	1	141
520	669	1083	3	561
521	1224	1167	4	660
522	169	576	2	291
523	1192	465	2	322
524	728	903	2	396
525	159	851	1	214
526	774	918	1	255
527	1134	238	4	596
528	832	252	1	177
529	411	528	0	16
530	1226	1181	3	519
531	1204	107	1	173
532	616	570	4	585
533	70	1361	1	205
534	1106	989	4	667
535	495	635	2	301
536	975	989	2	389
537	392	627	4	581
538	1142	527	2	323
539	726	1197	2	383
540	444	1178	0	67
541	171	1358	3	487
542	107	1237	1	205
543	1085	461	1	181
544	1096	240	0	32
545	157	707	0	139
546	136	1229	1	205
547	893	783	2	397
548	93	1184	3	487
549	285	618	0	10
550	1343	115	2	314
551	899	410	3	467
552	381	372	3	434
553	164	1158	0	64
554	652	146	3	560
555	1148	666	0	140
556	1084	1063	4	666
557	1041	218	2	315
558	1082	888	2	386
559	1354	241	0	32
560	1187	399	0	39
561	525	375	2	295
562	575	1194	2	350
563	339	1202	1	206
564	738	402	4	610
565	819	1221	0	100
566	502	423	4	576
567	66	243	2	282
568	1094	626	0	42
569	767	808	1	257
570	1080	673	3	559
571	819	740	1	260
572	296	170	1	142
573	1262	76	4	596
574	471	980	1	217
575	1247	232	3	455
576	243	305	0	6
577	485	185	2	285
578	958	363	1	184
579	389	276	2	284
580	421	1117	3	489
581	1333	260	4	596
582	398	735	4	645
583	112	1168	0	64
584	177	196	4	564
585	436	1141	2	349
586	228	1205	4	628
587	984	1187	3	521
588	282	940	3	494
589	876	739	2	397
590	212	492	4	572
591	893	1121	3	522
592	1262	1151	3	519
593	232	1128	4	628
594	1210	753	0	106
595	148	1056	0	70
596	278	1342	1	205
597	12	1309	0	64
598	1289	54	4	596
599	665	243	4	701
600	428	887	1	220
601	1186	732	0	106
602	1290	1153	4	660
603	162	519	4	573
604	7	1219	1	205
605	78	32	1	141
606	1351	1139	3	519
607	428	562	0	16
608	1091	344	0	38
609	1131	264	3	455
610	538	960	1	218
611	1153	24	2	314
612	226	498	3	431
613	1176	416	2	321
614	1133	478	1	181
615	403	736	0	81
616	1242	19	2	314
617	1185	1194	3	519
618	287	65	1	141
619	385	428	2	293
620	264	685	2	421
621	254	44	1	141
622	1187	204	0	32
623	1095	806	3	528
624	283	1287	0	64
625	1124	450	3	463
626	194	1319	4	628
627	977	373	1	184
628	1178	136	3	455
629	1301	201	0	32
630	526	238	3	427
631	270	616	1	151
632	250	286	0	0
633	792	888	1	255
634	459	1202	1	208
635	1089	1011	3	525
636	253	783	2	356
637	522	1162	1	209
638	249	784	2	356
639	426	754	2	363
640	244	1089	2	346
641	186	1162	3	487
642	725	1133	4	665
643	655	249	3	560
644	1247	1243	1	237
645	1151	205	0	32
646	1001	1191	1	239
647	1273	1102	2	378
648	398	377	0	11
649	1184	1178	0	96
650	942	256	3	457
651	316	1149	4	629
652	1309	1322	1	237
653	1055	243	0	33
654	84	236	4	564
655	825	208	0	36
656	1337	1333	2	378
657	1153	5	2	314
658	960	481	3	470
659	962	445	3	470
660	283	182	0	0
661	217	665	0	139
662	547	1093	0	68
663	1083	1145	3	519
664	1328	80	1	173
665	1259	274	4	596
666	835	722	1	260
667	585	1002	4	642
668	379	1216	1	207
669	64	165	1	141
670	76	7	0	0
671	888	150	0	35
672	834	391	0	45
673	1084	98	4	596
674	525	977	2	359
675	906	146	0	35
676	408	465	1	156
677	13	52	3	423
678	241	429	4	571
679	1298	157	0	32
680	777	884	2	396
681	592	1085	0	69
682	574	391	3	436
683	1172	205	0	32
684	689	235	1	278
685	1349	1193	0	96
686	930	367	3	467
687	246	226	4	564
688	917	1221	0	99
689	705	187	0	137
690	1148	198	3	455
691	864	1119	1	240
692	1088	522	3	464
693	711	1151	4	702
694	992	369	0	43
695	256	490	4	572
696	267	849	2	355
697	987	210	4	598
698	816	596	4	618
699	980	505	4	612
700	1180	1344	2	378
701	230	51	4	564
702	305	160	3	424
703	1132	521	1	182
704	1187	1366	2	378
705	967	251	0	34
706	734	971	0	110
707	73	125	1	141
708	1194	237	1	173
709	1204	776	1	247
710	1093	191	4	596
711	1243	1158	3	519
712	595	158	2	287
713	1040	198	3	456
714	855	236	0	36
715	1166	128	1	173
716	776	871	2	396
717	474	204	4	567
718	232	804	2	355
719	772	1172	1	242
720	429	518	3	439
721	372	192	1	143
722	108	1215	0	64
723	63	178	1	141
724	1220	121	0	32
725	559	379	2	295
726	113	1205	4	628
727	781	962	1	251
728	231	909	3	495
729	280	996	2	353
730	265	549	4	573
731	1158	38	3	455
732	953	903	0	111
733	1191	501	3	463
734	473	224	2	285
735	201	406	2	289
736	803	1135	0	100
737	594	1098	0	69
738	1116	1040	0	102
739	173	878	4	636
740	183	307	3	429
741	159	1327	0	64
742	562	403	0	13
743	1167	210	0	32
744	265	950	3	494
745	1287	1128	1	237
746	411	784	0	81
747	908	1194	4	663
748	443	405	1	153
749	1203	649	1	281
750	1354	1320	2	378
751	1210	334	1	179
752	432	403	3	434
753	385	1094	2	348
754	1044	1105	2	379
755	476	1091	0	67
756	205	250	4	564
757	205	637	1	151
758	565	734	3	510
759	1178	533	2	323
760	800	637	2	337
761	584	831	4	648
762	1050	1093	3	520
763	754	493	0	50
764	1132	672	3	563
765	996	218	1	175
766	265	1075	3	493
767	227	1138	4	628
768	188	138	4	564
769	86	1108	3	487
770	922	753	3	538
771	159	252	1	141
772	1140	769	0	106
773	846	642	3	478
774	381	985	1	216
775	935	619	2	333
776	41	1249	1	205
777	1113	1353	1	237
778	405	846	3	503
779	509	269	3	427
780	436	763	1	224
781	802	410	0	45
782	1094	36	1	173
783	140	223	2	282
784	1312	1338	2	378
785	1220	813	1	246
786	1306	1186	3	519
787	197	840	3	496
788	482	999	3	499
789	2	7	0	0
790	376	1184	4	630
791	236	1282	0	64
792	1081	547	1	182
793	557	286	3	427
794	120	1336	0	64
795	774	418	0	46
796	277	392	0	7
797	73	3	0	0
798	17	1106	1	205
799	908	233	2	317
800	650	1207	0	138
801	722	429	1	187
802	1350	1336	1	237
803	1066	1118	1	238
804	523	222	4	568
805	554	627	3	446
806	975	567	4	612
807	240	422	0	7
808	288	1062	2	352
809	282	151	4	564
810	1084	29	4	596
811	888	174	0	35
812	131	1259	3	487
813	902	1168	0	99
814	1127	366	1	180
815	609	226	4	569
816	163	1242	3	487
817	143	163	2	282
818	202	568	1	150
819	136	227	2	282
820	288	537	3	432
821	1109	347	3	461
822	1163	99	0	32
823	761	937	3	533
824	135	17	1	141
825	768	389	1	187
826	158	5	3	423
827	1303	18	1	173
828	122	1167	0	64
829	736	1101	2	383
830	630	1134	1	210
831	1355	138	1	173
832	189	61	0	0
833	247	1143	4	628
834	222	180	2	282
835	17	233	0	0
836	954	828	1	253
837	1170	1004	4	667
838	594	1162	3	492
839	430	739	2	363
840	1132	1226	2	378
841	1235	1237	4	660
842	1210	232	2	314
843	1220	702	0	140
844	472	761	2	365
845	406	940	4	639
846	410	513	0	16
847	737	895	2	396
848	259	341	3	429
849	823	402	2	327
850	620	265	0	5
851	1084	896	2	386
852	774	950	2	392
853	540	1151	2	350
854	537	270	3	427
855	364	205	1	143
856	645	800	0	85
857	61	180	0	0
858	38	53	0	0
859	926	772	1	256
860	272	313	0	6
861	286	300	3	429
862	204	342	0	6
863	683	1151	3	561
864	1186	792	1	246
865	364	250	3	425
866	1363	1208	0	96
867	1180	776	1	247
868	1214	305	4	602
869	414	1110	1	207
870	557	621	2	305
871	501	948	3	499
872	156	215	2	282
873	1093	1084	1	237
874	553	158	0	4
875	539	985	1	218
876	768	185	3	460
877	849	225	4	600
878	523	215	2	286
879	233	1170	3	487
880	1107	744	4	670
881	1115	1010	4	666
882	178	68	1	141
883	180	501	1	149
884	700	1171	1	279
885	56	1347	3	487
886	659	257	1	278
887	1264	1164	0	96
888	984	818	4	676
889	889	1192	3	522
890	257	422	4	571
891	1335	219	3	455
892	166	1118	1	205
893	187	149	0	0
894	406	508	4	580
895	192	1063	2	352
896	175	32	0	0
897	726	983	4	674
898	17	36	0	0
899	350	146	1	142
900	586	433	0	18
901	1255	1297	3	519
902	832	589	1	195
903	497	385	4	576
904	75	281	4	564
905	664	1085	3	561
906	885	1101	4	663
907	672	252	2	419
908	968	975	4	671
909	743	1086	3	524
910	1196	899	0	104
911	7	238	0	0
912	179	829	3	496
913	1351	66	1	173
914	260	740	1	215
915	597	576	4	584
916	1186	897	3	527
917	1084	652	2	422
918	133	285	0	0
919	1178	964	4	667
920	178	1159	0	64
921	689	276	3	560
922	401	602	4	581
923	57	1365	2	346
924	442	1221	0	67
925	182	1206	0	64
926	679	210	3	560
927	1249	1150	4	660
928	720	190	1	178
929	163	1265	0	64
930	1213	26	0	32
931	1095	492	0	40
932	240	1292	1	205
933	1162	280	3	455
934	1004	1107	3	521
935	291	1118	1	206
936	258	305	0	6
937	542	197	0	4
938	498	732	3	506
939	198	235	0	0
940	424	600	3	440
941	410	808	0	80
942	600	810	0	84
943	1153	206	4	596
944	1111	934	4	668
945	796	725	1	260
946	408	418	0	11
947	160	278	0	0
948	673	1191	3	561
949	1271	92	1	173
950	636	498	3	441
951	640	396	3	437
952	1210	510	4	605
953	1190	234	3	455
954	1235	24	0	32
955	209	959	1	212
956	720	1214	2	383
957	256	597	0	10
958	907	599	4	615
959	1132	1235	1	237
960	990	955	1	248
961	225	616	3	433
962	374	161	3	425
963	221	71	4	564
964	1108	954	4	667
965	806	207	1	177
966	1294	139	1	173
967	1335	1150	2	378
968	303	145	2	283
969	975	1183	4	662
970	497	614	2	301
971	1178	336	4	602
972	176	392	1	148
973	983	969	2	389
974	728	1169	2	383
975	188	450	3	431
976	978	853	2	394
977	1230	1362	2	378
978	334	1139	1	206
979	1259	263	0	32
980	1162	1252	4	660
981	728	242	0	37
982	1301	116	0	32
983	189	428	1	148
984	191	548	4	573
985	8	1140	4	628
986	463	428	3	435
987	1154	1091	2	378
988	44	144	0	0
989	1348	177	3	455
990	1257	271	0	32
991	914	1179	1	240
992	399	407	1	152
993	999	639	3	472
994	996	619	1	190
995	774	889	4	678
996	956	623	2	331
997	1220	218	0	32
998	232	356	1	147
999	806	942	2	391
1000	1142	627	0	42
1001	1147	192	0	32
1002	1266	162	1	173
1003	158	75	1	141
1004	1120	926	1	245
1005	77	187	3	423
1006	590	568	3	443
1007	1112	23	2	314
1008	192	634	1	151
1009	590	408	2	296
1010	276	506	4	573
1011	768	936	2	392
1012	1304	1366	1	237
1013	1019	1102	3	520
1014	1205	1348	3	519
1015	154	555	4	573
1016	23	272	1	141
1017	582	441	3	441
1018	242	297	0	6
1019	1146	1060	3	525
1020	252	1260	4	628
1021	445	631	4	583
1022	148	599	4	574
1023	1139	372	2	321
1024	812	1098	2	382
1025	1066	1182	0	97
1026	84	1335	3	487
1027	465	1082	3	490
1028	723	244	4	601
1029	652	1165	1	279
1030	1219	774	4	670
1031	725	925	1	255
1032	1088	905	0	104
1033	396	1174	1	207
1034	497	1190	4	631
1035	45	47	4	564
1036	648	251	3	428
1037	420	801	3	503
1038	579	161	2	287
1039	1146	1316	0	96
1040	272	646	0	10
1041	963	733	1	254
1042	197	85	0	0
1043	196	1212	4	628
1044	1341	87	0	32
1045	1198	247	4	596
1046	1363	1289	3	519
1047	252	329	0	6
1048	395	217	4	566
1049	1142	872	0	104
1050	1128	1335	3	519
1051	54	1105	1	205
1052	1103	743	1	247
1053	211	483	3	431
1054	520	283	1	145
1055	1095	1021	1	243
1056	990	277	3	457
1057	62	1214	2	346
1058	1104	807	0	105
1059	175	161	0	0
1060	645	1104	2	351
1061	1329	1332	1	237
1062	1348	1318	1	237
1063	385	816	2	362
1064	919	1115	0	99
1065	1363	25	2	314
1066	1002	981	1	248
1067	47	1275	1	205
1068	91	1348	1	205
1069	738	1173	2	383
1070	986	764	4	677
1071	283	1146	0	64
1072	404	1156	3	489
1073	916	183	2	317
1074	169	605	1	151
1075	431	1153	0	66
1076	543	1147	1	209
1077	1169	1040	2	384
1078	233	1134	4	628
1079	1316	1162	2	378
1080	1097	845	2	387
1081	19	1213	3	487
1082	1084	863	0	105
1083	879	1101	1	240
1084	1131	1079	1	243
1085	68	1125	0	64
1086	998	903	1	252
1087	1137	299	3	461
1088	248	374	2	289
1089	890	1108	1	240
1090	956	795	2	394
1091	1140	1152	0	96
1092	923	1113	3	522
1093	343	1085	4	629
1094	1178	1359	2	378
1095	1102	733	2	388
1096	775	818	1	257
1097	221	1114	3	487
1098	1149	515	3	464
1099	795	155	2	318
1100	615	193	3	428
1101	1340	1138	1	237
1102	1096	1112	1	237
1103	581	949	4	642
1104	275	1328	0	64
1105	1163	951	1	244
1106	124	1323	1	205
1107	38	1108	4	628
1108	1136	377	4	603
1109	676	1159	2	420
1110	336	1151	2	347
1111	266	879	1	213
1112	282	310	0	6
1113	976	392	2	325
1114	729	875	3	537
1115	369	736	1	222
1116	913	245	2	317
1117	1114	1256	3	519
1118	580	1082	0	69
1119	1205	738	4	670
1120	1170	1192	4	660
1121	915	173	2	317
1122	172	595	0	10
1123	936	464	3	470
1124	189	378	1	148
1125	188	803	0	73
1126	279	783	3	497
1127	448	1193	2	349
1128	287	1129	1	205
1129	158	531	1	150
1130	864	221	1	176
1131	1016	1193	0	97
1132	1119	835	0	105
1133	1223	754	0	106
1134	859	1222	3	523
1135	219	677	2	421
1136	270	1136	3	487
1137	1252	125	0	32
1138	781	836	0	116
1139	900	1194	1	240
1140	1313	1276	4	660
1141	647	1008	0	78
1142	1112	1147	4	660
1143	637	939	0	78
1144	582	246	4	569
1145	952	177	1	175
1146	1234	1306	0	96
1147	1094	354	0	38
1148	337	1175	3	488
1149	170	980	0	71
1150	158	1012	3	493
1151	347	178	1	142
1152	1194	308	2	320
1153	772	1162	0	101
1154	908	635	1	192
1155	1107	929	4	668
1156	762	818	4	680
1157	209	1172	2	346
1158	1047	1085	4	661
1159	1003	745	2	395
1160	960	198	4	598
1161	193	1045	0	70
1162	594	1145	3	492
1163	1166	741	3	529
1164	1134	396	2	321
1165	412	957	4	639
1166	638	927	0	82
1167	584	523	1	161
1168	939	232	1	175
1169	1119	1179	3	519
1170	1178	869	2	386
1171	945	628	1	190
1172	180	671	1	280
1173	196	566	0	9
1174	1346	6	1	173
1175	89	1278	0	64
1176	252	1026	0	70
1177	243	406	0	7
1178	1169	928	4	668
1179	635	256	0	5
1180	473	598	0	19
1181	1170	487	1	181
1182	1118	817	2	387
1183	982	422	2	325
1184	1001	1098	3	521
1185	1001	951	4	671
1186	724	911	3	537
1187	1233	188	1	173
1188	183	1179	0	64
1189	1169	527	1	182
1190	567	1211	0	68
1191	1151	516	2	323
1192	417	520	3	439
1193	743	411	1	187
1194	112	1157	1	205
1195	1220	1104	0	96
1196	1271	126	4	596
1197	1106	1330	3	519
1198	386	1141	3	489
1199	921	432	4	608
1200	1268	35	1	173
1201	640	951	3	501
1202	268	1069	4	634
1203	889	1212	1	240
1204	772	386	2	328
1205	934	170	0	35
1206	1009	287	2	315
1207	261	59	1	141
1208	733	873	2	396
1209	427	616	4	581
1210	1175	1016	0	102
1211	541	417	2	295
1212	193	1271	1	205
1213	1023	206	4	597
1214	1135	305	3	461
1215	1083	312	2	320
1216	252	1217	2	346
1217	949	977	2	389
1218	554	783	3	509
1219	1227	1198	0	96
1220	1250	1233	2	378
1221	852	209	1	177
1222	1224	1300	2	378
1223	1091	986	0	103
1224	363	1190	3	489
1225	403	634	4	581
1226	890	629	3	474
1227	264	1294	3	487
1228	986	565	4	612
1229	281	707	1	280
1230	1359	6	4	596
1231	1167	1303	4	660
1232	1189	960	1	244
1233	254	962	1	212
1234	157	276	1	141
1235	147	708	2	421
1236	1268	1213	3	519
1237	439	360	3	435
1238	389	396	3	434
1239	881	615	0	51
1240	82	1314	1	205
1241	804	939	1	250
1242	1085	678	3	563
1243	984	414	1	184
1244	995	378	4	607
1245	846	778	3	541
1246	177	151	0	0
1247	752	1123	4	665
1248	1321	1218	2	378
1249	38	1291	2	346
1250	666	207	1	278
1251	1250	1359	0	96
1252	245	98	3	423
1253	480	1157	0	67
1254	1052	231	3	456
1255	278	968	2	353
1256	1250	1117	2	378
1257	1305	40	4	596
1258	256	38	2	282
1259	625	460	2	300
1260	1064	287	3	456
1261	1322	239	0	32
1262	183	865	0	72
1263	809	1123	4	664
1264	272	199	1	141
1265	1198	946	0	103
1266	287	102	2	282
1267	226	539	4	573
1268	287	811	3	496
1269	161	150	2	282
1270	653	235	2	419
1271	1145	541	3	464
1272	335	212	0	1
1273	717	1146	0	138
1274	1335	124	3	455
1275	825	735	3	542
1276	35	1241	3	487
1277	381	271	4	566
1278	1208	1042	0	102
1279	866	269	2	317
1280	46	1255	1	205
1281	192	383	1	148
1282	708	240	0	137
1283	1091	588	0	42
1284	1133	1006	1	244
1285	173	601	1	151
1286	239	1001	2	353
1287	553	1169	4	632
